"listCategory","listName","ensembl_gene_id","plotName"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000002908","Kcnn1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000036390","Gadd45a"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000034055","Phka1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000032519","Slc25a38"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000096188","Cmtm4"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000000732","Icosl"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000000627","Sema4f"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000031532","Saraf"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000025145","Lrrc45"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000097415","AU020206"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000000631","Myo18a"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000002324","Rec8"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000042535","Gtpbp1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000026098","Pms1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000097119","B230354K17Rik"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000019528","Gyg"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000035342","Lzts2"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000055917","Zfp277"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000066892","Fbxl12"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000026781","Acbd5"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000036062","N28178"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000055862","Izumo4"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000048581","E130311K13Rik"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000036291","Ap5m1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000000600","Krit1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000039943","Plcb4"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000022323","Hrsp12"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000032434","Cmtm6"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000018341","Il12rb2"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000087305","A430035B10Rik"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000034858","Fam214a"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000024304","Cdh2"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000029075","Tnfrsf4"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000029001","Fbxo44"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000022994","Adcy6"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000044068","Zrsr1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000020400","Tnip1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000034165","Ccnd3"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000057137","Tmem140"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000028044","Cks1b"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000020462","Cfap36"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000031631","Cfap97"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000050511","Oprd1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000028698","Pik3r3"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000021265","Slc25a29"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000032333","Stoml1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000020900","Myh10"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000029072","Tas1r3"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000022957","Itsn1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000030035","Wbp1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000049313","Sorl1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000028986","Klhl7"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000029650","Slc46a3"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000019982","Myb"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000079038","D130040H23Rik"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000032425","Zfp949"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000020063","Sirt1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000022237","Ankrd33b"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000049184","Purg"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000031633","Slc25a4"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000004319","Clcn3"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000021051","Ppp2r5e"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000028051","Hcn3"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000052539","Magi3"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000020876","Snx11"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000036053","Fmnl2"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000049327","Setd8"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000027011","Ube2e3"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000039219","Arid4b"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000042557","Sin3a"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000035148","Gpr33"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000036572","Upf3b"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000032306","Mpi"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000022722","Arl6"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000040097","Flywch1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000002395","Use1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000022512","Cldn1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000032594","Ip6k1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000042408","Zmym6"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000032745","Gpbp1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000038797","Zscan2"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000003154","Foxj2"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000061273","Mmgt1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000036501","Fam13b"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000015837","Sqstm1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000030309","Caprin2"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000029797","Sspo"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000039086","Ss18l1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000033430","Terf2ip"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000071660","Ttc9c"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000020137","Thap2"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000027933","Ints3"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000031066","Usp11"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000021668","Polk"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000032673","Prorsd1"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000029390","Tmed2"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000030386","Zfp606"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000034438","Gbp8"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000009894","Snap47"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000022228","Zscan26"
"WGCNA_DP_Feb10","midnightblue.pos","ENSMUSG00000022885","St6gal1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000002365","Snx9"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000029135","Fosl2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000021733","Slc4a7"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000037921","Ddx60"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000001750","Tcirg1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000027737","Slc7a11"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000032220","Myo1e"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000021403","Serpinb9b"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000074825","Itpripl1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000030671","Pde3b"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000020057","Dram1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026896","Ifih1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026656","Fcgr2b"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000053886","Sh2d4a"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026192","Atic"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000037902","Sirpa"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000021710","Nln"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000093661","Eif4e3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000052776","Oas1a"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000001642","Akr1b3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000019122","Ccl9"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000053113","Socs3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000000628","Hk2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026110","Mgat4a"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000072941","Sod3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000019849","Prep"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000020075","Ddx21"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000017009","Sdc4"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000040990","Sh3kbp1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000045658","Pid1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000044827","Tlr1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000048234","Rnf149"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000037851","Iars"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000073902","Gm1966"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000030123","Plxnd1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000041891","Lman1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000037410","Tbc1d2b"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000055491","Pprc1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000058624","Gda"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000006205","Htra1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000070524","Fcrlb"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000020869","Lrrc59"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000002997","Prkar2b"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000034612","Chst11"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000062593","Lilrb4"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000013974","Mcemp1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000063286","Gm8995"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000029299","Abcg3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000021728","Emb"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000049643","2310022A10Rik"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000035960","Apex1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000025027","Xpnpep1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026014","Raph1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000000555","Itga5"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000020358","Hnrnpab"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000020346","Mgat1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000062232","Rapgef2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000029415","Sdad1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000041926","Rnpep"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000062937","Mtap"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000031264","Btk"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000024644","Cndp2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000021957","Tkt"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000063524","Eno1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000062515","Fabp4"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000025969","Nrp2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000038058","Nod1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000005087","Cd44"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000025078","Nhlrc2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000063931","Pepd"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000025492","Ifitm3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026981","Il1rn"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000029554","Mad1l1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000066232","Ipo7"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000089672","Gp49a"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000058818","Pirb"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000035847","Ids"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000072620","Slfn2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000031299","Pdha1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000031903","Pla2g15"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000050244","Heatr1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000041135","Ripk2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000031780","Ccl17"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000034075","Zdhhc5"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000030101","Sumf1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000056737","Capg"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000062867","Impdh2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000027195","Hsd17b12"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000030662","Ipo5"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000033721","Vav3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000081723","Gm15931"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000021708","Rasgrf2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000040212","Emp3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000063856","Gpx1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000021189","Atxn3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000033213","AA467197"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000031400","G6pdx"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000028760","Eif4g3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026193","Fn1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000025544","Tm9sf2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000036155","Mgat5"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000035181","Heatr5a"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000029605","Oas1b"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000025132","Arhgdia"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000041959","S100a10"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000030189","Ybx3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000001663","Gstt1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000003363","Pld3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000029703","Lrwd1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026385","Dbi"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000041153","Osgin2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000041319","Thoc6"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000027695","Pld1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000001288","Rarg"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000063229","Ldha"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000032437","Stt3b"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000058163","Gm5431"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026065","Slc9a4"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000041238","Rbbp8"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000058056","Palld"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000032640","Chsy1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000038299","Wdr36"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000032344","Mb21d1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000040274","Cdk6"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000017929","B4galt5"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000078349","AW011738"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000040463","Mybbp1a"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026469","Xpr1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000024053","Emilin2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000028970","Abcb1b"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000054675","Tmem119"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000024981","Acsl5"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000027994","Ccdc109b"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026833","Olfm1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000020393","Kremen1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000040322","Slc25a24"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000022246","Rai14"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000013089","Etv5"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000024952","Rps6ka4"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000023915","Tnfrsf21"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000054404","Slfn5"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000040483","Xaf1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000011752","Pgam1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000090035","Galnt4"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000038679","Trps1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000058006","Mdn1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000044340","Phlpp1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000021998","Lcp1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000056220","Pla2g4a"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000033287","Kctd17"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000037318","Traf3ip3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000074419","Gm15448"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000040296","Ddx58"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000032265","Fam46a"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000078920","Ifi47"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000025130","P4hb"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000027763","Mbnl1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000034158","Lrrc58"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000001424","Snd1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000030036","Mogs"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000020250","Txnrd1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000005533","Igf1r"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000052593","Adam17"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000063406","Tmed5"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000028869","Gnl2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000027422","Rrbp1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000025453","Nnt"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000024349","Tmem173"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000005973","Rcn1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000038845","Phb"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000086321","Gm11413"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000040964","Arhgef10l"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000089942","Pira2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000031333","Abcb7"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000004356","Utp20"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000021774","Ube2e1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000067194","Eif1ax"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000052419","2610001J05Rik"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000049191","Rgag4"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000053338","Tarm1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000024785","Rcl1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000026395","Ptprc"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000027108","Ola1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000004849","Ap1s1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000032231","Anxa2"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000029993","Nfu1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000017781","Pitpna"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000001348","Acp5"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000025823","Pdia4"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000079017","Ifi27l2a"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000027347","Rasgrp1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000002108","Nr1h3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000040688","Tbl3"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000056413","Adap1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000020009","Ifngr1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000038070","Cntln"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000079293","Clec7a"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000057789","Bak1"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000021219","Rgs6"
"WGCNA_DP_Feb10","midnightblue.neg","ENSMUSG00000033880","Lgals3bp"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000078606","Gm4070"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000045868","Gvin1"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000027087","Itgav"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000003528","Slc25a1"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000032014","Oaf"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000027314","Dll4"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000031503","Col4a2"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000033213","AA467197"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000020946","Gosr2"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000078920","Ifi47"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000031502","Col4a1"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000024981","Acsl5"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000034075","Zdhhc5"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000016256","Ctsz"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000022661","Cd200"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000078921","Tgtp2"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000042333","Tnfrsf14"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000031799","Tpm4"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000041046","Ramp3"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000026305","Lrrfip1"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000090946","Ccdc71l"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000005973","Rcn1"
"WGCNA_DP_Feb10","magenta.pos","ENSMUSG00000029447","Cct6a"
